State,County,Operational,Shutdown,Potential,Any Landfill,ACSTOTPOP,ACSTOTHH,MINORPOP,LOWINCOME,UNEMPLOYED,LESSHS,PM25,OZONE,DSLPM,CANCER,RESP,PTRAF,PNPL,PRMP,PTSDF,UST,PWDIS,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT
VA,Loudoun,0.0,0.0,1.0,1.0,405312,132565,181983,38789,8131,15879,8.178040583,41.99905809,0.246764643,29.8019802,0.374257426,354.8856021,0.154275973,0.303761158,0.3797649,1.197367863,0.000973327,6612652.861,71751.15347,0.004950495,0.02970297
VA,Louisa,0.0,0.0,1.0,1.0,36654,14383,8034,10052,947,3093,7.216433208,37.37164251,0.105882099,30.0,0.3,37.81062218,0.026507579,0.102043047,0.040820884,0.193020388,1.35e-05,53423526.67,1575952.292,0.0,0.0
VA,Lunenburg,1.0,0.0,0.0,1.0,12294,4472,5035,4381,184,1628,7.391156274,36.99232431,0.092379317,30.0,0.3,1.902173623,0.015290672,0.04651796,0.01575304,0.201220047,0.003734393,111809770.8,174362.8,0.0,0.0
VA,Lynchburg City,1.0,1.0,0.0,1.0,80970,28223,30588,27399,2511,5188,7.472525262,37.40909449,0.229911906,30.0,0.387931034,426.4519551,0.026447069,0.946937563,0.959127708,1.847580474,0.006173271,2187041.914,24532.55172,0.0,0.103448276
VA,Mecklenburg,0.0,0.0,1.0,1.0,30726,12371,12229,11045,448,3478,7.567662333,38.40075833,0.104453082,30.0,0.324137931,36.75069516,0.020313772,0.165420267,0.025423474,0.471961199,0.029548003,55846357.48,4815717.379,0.0,0.0
VA,Montgomery,0.0,1.0,0.0,1.0,98495,35388,16368,32609,1655,3487,7.214346999,41.24284894,0.143498038,20.0,0.3,272.6405737,0.012061204,0.246387069,1.175971428,1.598463677,283.7714559,15655141.91,98160.71875,0.0,0.109375
VA,Newport News City,1.0,0.0,1.0,1.0,179582,70376,103995,59849,4959,9855,6.809315837,40.3097185,0.239253515,30.0,0.35037594,900.2679214,0.168067703,0.470749275,1.021759133,2.442013505,0.000193956,1343454.541,985977.8797,0.007518797,0.060150376
VA,Northampton,0.0,0.0,1.0,1.0,11826,5151,5362,3741,217,1303,6.194842879,41.80977044,0.126751311,20.0,0.2,92.90064984,0.019039777,0.22843693,0.019852175,0.370529838,0.000171058,39166502.64,107954939.0,0.0,0.0
VA,Nottoway,0.0,0.0,1.0,1.0,15338,5568,7034,5626,254,1964,7.321000565,36.37519473,0.10284139,30.0,0.3375,100.4681328,0.018608503,0.110869711,0.018490319,0.796256194,0.246023108,50891598.94,268614.375,0.0,0.0
VA,Orange,0.0,0.0,1.0,1.0,36501,13926,8135,7828,1005,2661,7.207850353,37.31134327,0.105034556,30.0,0.3,43.45155969,0.037645467,0.092259817,0.146632557,0.177857798,0.002137131,46494108.89,341427.6316,0.0,0.105263158
VA,Page,0.0,0.0,1.0,1.0,23862,9413,1576,7495,613,2826,6.73813412,39.54589337,0.079739878,20.0,0.3,15.79552615,0.025090553,0.106230311,0.055830261,0.702851798,4.25e-05,38235699.19,398567.4762,0.0,0.0
VA,Petersburg City,0.0,0.0,1.0,1.0,30791,13231,26181,13972,1885,3577,7.639173142,38.51907554,0.278262235,36.77419355,0.4,1094.253706,0.043494942,1.169441568,0.907689799,2.625752447,0.019337532,1898249.355,18634.77419,0.0,0.096774194
VA,Pittsylvania,0.0,0.0,1.0,1.0,60867,26205,15892,21587,1508,7176,7.767266592,39.83856599,0.114767986,30.0,0.314,41.67281603,0.017718037,0.152085653,0.216848081,0.302208158,0.002250306,50194113.52,478076.98,0.0,0.1
VA,Prince Edward,0.0,0.0,1.0,1.0,22892,7394,8925,7456,540,1932,7.282687027,36.28049773,0.10929965,30.0,0.323529412,181.9578014,0.034167603,0.035052897,0.018759303,1.117482265,7.29e-05,53315105.94,592898.8824,0.0,0.0
VA,Prince William,1.0,1.0,1.0,1.0,466834,144159,272129,80796,12647,32382,7.983854983,40.33926452,0.258074349,30.0,0.389788732,599.4330488,0.108034189,0.279910889,0.302969912,1.533508379,0.0001206,3046701.67,108202.1333,0.003508772,0.010526316
VA,Pulaski,1.0,0.0,0.0,1.0,34113,14666,3187,10311,783,2801,7.120989075,41.21754618,0.118857273,20.0,0.3,116.6826855,0.010713494,0.472750892,0.717282842,1.023525689,0.394483246,25886842.22,777374.3438,0.0,0.125
VA,Roanoke,0.0,0.0,1.0,1.0,94103,38234,13672,19616,1565,4565,7.424832593,40.17194816,0.16856947,28.79310345,0.303448276,157.0822704,0.016693419,0.605284383,0.594327875,1.454981329,0.011301245,11188191.02,30390.98276,0.0,0.068965517
VA,Rockbridge,0.0,0.0,1.0,1.0,22728,9301,1844,7364,512,1875,6.702476545,36.35728054,0.115333107,20.0,0.3,25.46806257,0.03026083,0.133484273,0.067205522,0.338075509,0.389226428,85835561.83,490829.2222,0.0,0.055555556
VA,Rockingham,0.0,1.0,1.0,1.0,81138,31306,9653,19711,1293,8185,6.837118352,38.58714582,0.12888888,20.51724138,0.289655172,86.76088435,0.022989368,0.721048067,0.186879333,0.365878115,7.41e-05,37947320.41,183564.7759,0.0,0.034482759
VA,Scott,0.0,0.0,1.0,1.0,21761,8710,752,8042,319,2915,7.478590956,42.22584114,0.103815503,28.5,0.335,121.0439942,0.015708029,0.128856996,0.07364625,0.213377069,0.000150772,69389312.9,405266.3,0.0,0.0
VA,Shenandoah,0.0,0.0,1.0,1.0,43441,17541,5584,13734,869,3709,6.727303671,38.85256047,0.129730618,21.72413793,0.289655172,32.03079502,0.037160066,0.235155824,0.165164262,0.462330818,0.000592739,45376529.17,335065.2759,0.0,0.103448276
VA,Spotsylvania,0.0,0.0,1.0,1.0,134683,45463,44096,25402,4241,7799,7.503357796,37.47882922,0.185547958,30.0,0.351724138,355.4793164,0.11701749,0.250409442,0.034011242,1.271274034,0.001885492,11950028.11,384109.3908,0.011494253,0.0
VA,Stafford,1.0,0.0,0.0,1.0,150185,48160,60343,21145,2904,6710,7.685231854,38.23341402,0.242969959,30.0,0.383544304,452.2233004,0.080119078,0.45902389,0.070296826,1.128488517,0.003865027,8825794.316,355537.0506,0.0,0.0
VA,Suffolk City,1.0,1.0,0.0,1.0,91383,34603,46677,20355,2881,6048,6.770346533,38.32245959,0.182369039,28.69047619,0.3,278.4692449,0.150758159,0.688342847,0.174479799,1.567400606,258.9137489,12307369.31,917210.2857,0.023809524,0.011904762
VA,Sussex,1.0,1.0,0.0,1.0,11202,3792,6893,2960,325,1600,6.993100996,37.95366952,0.118618535,28.18181818,0.3,92.24141548,0.020828759,0.180039169,0.039276527,0.2965344,0.000297454,115425363.9,612791.2727,0.0,0.0
VA,Tazewell,0.0,0.0,1.0,1.0,41201,16371,2592,16075,1130,5011,6.964340297,40.43810354,0.066174748,20.0,0.278947368,91.53242655,0.033439571,0.105083501,0.121283527,0.986550926,0.001541361,35359553.08,76847.94737,0.0,0.026315789
VA,Virginia Beach City,1.0,1.0,0.0,1.0,450882,172452,175611,87867,10224,18454,6.704856137,40.28989416,0.240535888,29.19504644,0.399071207,695.831831,0.135499611,0.123181279,0.436437243,2.373114934,0.123499314,1956261.198,2020640.015,0.00308642,0.018518519
VA,Wise,0.0,0.0,1.0,1.0,38032,14916,3299,15755,1327,6225,7.1875513,40.51689912,0.076267265,20.0,0.3,92.00925549,0.016406669,0.133718264,0.024820937,0.7612477,9.42e-05,36031226.48,181216.5172,0.0,0.0
VI,St. Croix,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VI,St. Thomas Island,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VT,Addison,0.0,0.0,1.0,1.0,36947,14700,2848,7031,809,1484,6.370316527,36.97048267,0.068878256,20.0,0.2,86.2451697,0.024661604,0.192871217,0.160491916,1.672223225,0.000722765,64006758.71,3461666.645,0.0,0.032258065
VT,Chittenden,0.0,1.0,1.0,1.0,163414,66478,19650,36216,3435,5626,6.292756365,38.23914224,0.193208015,20.0,0.262184874,432.3886756,0.299870853,0.097074216,2.110846041,6.761684462,0.001513143,11596306.33,1785241.025,0.016666667,0.116666667
VT,Lamoille,0.0,0.0,1.0,1.0,25376,10770,1464,6836,530,1336,5.663496877,37.51825111,0.044354584,20.0,0.2,0.0,0.025783596,0.043191741,0.03313208,0.38995559,3.52e-06,79815390.53,846423.2,0.0,0.0
VT,Orleans,1.0,0.0,0.0,1.0,26843,11678,1408,8707,572,2069,5.917189751,37.08871854,0.048318149,20.0,0.2,46.45019315,0.023941929,0.249280607,0.228615486,0.973319304,2.29e-06,66621630.74,2645219.889,0.0,0.074074074
VT,Washington,1.0,1.0,0.0,1.0,58336,25310,3672,15010,1029,2414,5.880594698,36.7270654,0.080032048,20.0,0.2,197.2738288,0.03579468,0.235171579,0.297208742,5.113205252,0.000472816,32930173.94,392027.5741,0.0,0.037037037
VT,Windham,0.0,1.0,0.0,1.0,42628,19162,3184,12940,1005,1984,5.734333576,36.68068055,0.071909908,20.0,0.214893617,198.010461,0.048759828,0.203981014,0.251875107,1.697262151,0.006777969,43283965.98,700422.0851,0.021276596,0.063829787
WA,Adams,0.0,0.0,1.0,1.0,19702,6035,13123,9272,522,3351,9.750670709,43.70072806,0.098844277,26.0,0.36,41.85032069,0.029722762,1.335286846,0.067051923,2.072573175,4.09e-06,332379923.7,830961.6667,0.0,0.066666667
WA,Asotin,0.0,0.0,1.0,1.0,22636,9286,2324,8435,597,1472,8.37238214,43.68268948,0.106804051,28.57142857,0.385714286,215.1962928,0.009099992,0.953975922,1.225687207,1.31433809,0.012580239,78448947.71,537701.5714,0.0,0.0
WA,Benton,0.0,0.0,1.0,1.0,200715,73073,61001,52180,5041,11709,9.882845691,44.83007538,0.193968045,30.44117647,0.511029412,345.9363806,0.087248229,1.070907378,0.916294132,2.601682747,0.410570283,32377278.32,1134512.051,0.022058824,0.110294118
WA,Chelan,0.0,0.0,1.0,1.0,76653,29383,24892,24089,1377,8569,8.232309985,39.40776715,0.070406272,31.58730159,0.534920635,303.3837685,0.011491857,1.377030298,0.447828211,1.770375126,1.85e-09,120092300.7,3010371.968,0.0,0.063492063
WA,Clallam,0.0,0.0,1.0,1.0,76482,33197,13643,23542,2095,4648,5.045515142,29.08045086,0.071151003,19.68253968,0.298412698,124.6221924,0.025397116,0.02943304,0.159445794,3.311968423,0.000133495,68232095.18,36506127.59,0.015151515,0.03030303
WA,Clark,0.0,0.0,1.0,1.0,481950,178478,108574,109368,12532,22986,7.733013301,35.75163947,0.342116222,33.67412141,0.463258786,623.5493701,0.180884687,0.500716411,1.706540196,2.89365972,0.003108042,5200614.684,224283.2971,0.003194888,0.079872204
WA,Cowlitz,0.0,0.0,1.0,1.0,108399,42354,19138,33461,3119,7652,6.767312029,33.2298178,0.220498462,26.95652174,0.366304348,408.7613516,0.021573894,1.271688203,1.219382095,6.137735909,0.019457607,32125951.84,711450.6957,0.0,0.141304348
WA,Douglas,0.0,0.0,1.0,1.0,42520,15435,15646,13050,865,4890,8.919003137,40.17912378,0.098138031,28.06451613,0.519354839,426.5621323,0.012971765,1.217134501,0.338448752,0.747757791,2.46e-06,151994192.4,2469584.065,0.0,0.064516129
WA,Franklin,0.0,0.0,1.0,1.0,93681,27263,56331,30749,2502,12665,10.08658119,45.05592675,0.259771208,28.72727273,0.476363636,472.6516129,0.146446996,2.591898676,0.340987681,1.891166448,4.6e-05,57423544.39,1080513.464,0.017857143,0.035714286
WA,Grant,0.0,0.0,1.0,1.0,96648,31908,45738,35680,2555,12637,9.78840233,42.10609631,0.082199398,23.15789474,0.356140351,156.8900615,0.074653529,0.626698684,0.342453035,1.287579718,0.00017693,121754445.9,5084419.825,0.01754386,0.192982456
WA,Grays Harbor,0.0,0.0,1.0,1.0,73769,29433,15319,24464,1944,5428,5.705850081,27.13486519,0.069860048,20.0,0.270149254,347.5796819,0.016138437,0.222422943,0.315531262,6.512718127,0.000157428,72423446.21,12269273.56,0.0,0.058823529
WA,King,1.0,0.0,1.0,1.0,2225064,900061,929663,403224,54603,104895,7.663377682,33.52118049,0.549825757,41.0492228,0.599870466,1384.597059,0.244212294,0.655174924,4.840878893,12.95070974,0.002177033,3545901.137,322238.9003,0.006472492,0.110032362
WA,Kitsap,0.0,1.0,1.0,1.0,268945,105758,64460,53620,5341,9631,6.359602167,30.37426345,0.234771464,30.26455026,0.396296296,293.1731245,0.510552464,0.161672114,0.509738721,2.943760684,1.47e-05,5385835.742,2327300.379,0.042105263,0.047368421
WA,Kittitas,0.0,0.0,1.0,1.0,47097,19162,8424,14255,1507,2356,7.40195058,40.02775035,0.084296785,67.8125,1.475,173.7363489,0.018904075,0.740357917,0.532212763,4.435948863,5.99e-09,185935214.1,2890192.75,0.0,0.0625
WA,Klickitat,1.0,1.0,0.0,1.0,22055,9268,3975,7893,605,1844,7.201870088,38.22837114,0.058200893,25.78947368,0.457894737,50.66370506,0.046367334,0.321403191,0.098553835,2.300432145,7.47e-05,255132417.9,4470033.474,0.0,0.0
WA,Lewis,1.0,0.0,0.0,1.0,79430,31118,13776,25918,2300,5991,6.690753736,33.3945723,0.127704472,25.16129032,0.358064516,268.2698649,0.204999917,0.33008721,0.223582979,4.823931799,0.000993967,100373796.2,1402092.645,0.032258065,0.032258065
WA,Lincoln,0.0,0.0,1.0,1.0,10732,4628,970,2942,165,549,9.553287631,42.95027374,0.059861869,20.0,0.3,72.87249661,0.031807335,1.609356149,0.034911049,0.92808025,0.000192694,544038291.3,6842359.091,0.0,0.0
WA,Mason,0.0,0.0,1.0,1.0,65326,25242,13521,20031,1737,4977,6.134949573,29.28587414,0.084046095,28.03571429,0.394642857,143.4353841,0.036273521,0.087550295,0.053825633,1.672217555,0.0,44378909.25,4231603.589,0.0,0.0
WA,Okanogan,0.0,0.0,1.0,1.0,42080,17884,14885,18864,993,4545,9.067396945,40.60273174,0.022746827,22.09302326,0.402325581,134.8441945,0.00849094,0.295517471,0.028477506,0.810035639,6.66e-06,317195303.5,2800320.302,0.0,0.0
WA,Pacific,0.0,0.0,1.0,1.0,22121,9714,4347,7387,452,1770,5.815272032,27.79788031,0.042017262,15.0,0.2,83.1411143,0.026382716,0.035162245,0.033105272,1.27143997,0.0,96721489.8,30347226.04,0.0,0.0
WA,Pend Oreille,0.0,0.0,1.0,1.0,13588,5798,1778,3823,344,938,9.969056127,42.32873198,0.039094405,38.57142857,0.771428571,48.77585587,0.02307455,0.080749864,0.192737823,0.087416274,0.001429874,259044088.2,4671915.143,0.0,0.142857143
WA,Pierce,1.0,1.0,1.0,1.0,891862,330999,305874,201196,22195,49117,7.640392001,35.23584269,0.35216906,36.3592233,0.531391586,583.4123071,0.255718556,0.540940578,1.573548106,4.4289337,3.5e-05,6990296.744,576242.0663,0.009708738,0.084142395
WA,San Juan,0.0,0.0,1.0,1.0,16953,8459,2001,4243,169,567,6.304650612,28.44424655,0.135718281,20.0,0.3,0.0,0.030108904,0.036725427,0.036200142,0.810263814,3.22e-05,23706958.16,60919923.37,0.0,0.0
WA,Skagit,0.0,0.0,1.0,1.0,127442,49263,33568,30955,3089,8460,6.330890258,30.30904373,0.186391063,27.41935484,0.368817204,424.6740742,0.040772583,0.679766721,0.553722894,4.142701161,0.002814066,47673583.28,5146616.734,0.0,0.106382979
WA,Snohomish,0.0,1.0,0.0,1.0,811572,298815,259059,147023,18022,42201,7.387608009,32.11197074,0.36144286,37.13787086,0.483595113,659.0971011,0.028762731,0.311610891,1.896285262,5.045529933,0.000441337,9398393.024,491991.1339,0.0,0.08
WA,Spokane,0.0,1.0,0.0,1.0,513402,206502,82866,150544,13786,20807,11.09876391,44.56551571,0.26264875,33.0458221,0.457681941,625.1284635,0.241104419,0.622482248,1.674831134,2.340216874,0.001351729,12316193.69,117031.2399,0.021563342,0.091644205
WA,Stevens,0.0,0.0,1.0,1.0,45233,17883,6184,14509,1012,2710,9.611625851,42.24839601,0.037665047,28.94736842,0.423684211,63.20610095,0.027840944,0.060378294,0.023799443,0.661995845,0.000340121,168832990.2,4288057.711,0.026315789,0.0
WA,Thurston,0.0,0.0,1.0,1.0,284698,112323,74215,68192,8567,12267,7.163167018,32.32574999,0.233907757,29.88950276,0.435359116,401.4383431,0.163396113,0.077660875,0.957088271,3.033529647,0.000287083,10281630.73,734218.7363,0.005494505,0.06043956
WA,Walla Walla,0.0,0.0,1.0,1.0,60785,22773,17519,17142,1548,4868,8.25871352,44.51265828,0.12957489,24.34782609,0.315217391,285.7765247,0.024679008,1.394476269,0.742166856,3.759660722,0.000843967,71508051.26,1628962.783,0.0,0.043478261
WA,Whatcom,0.0,0.0,1.0,1.0,224538,88978,49201,63100,6006,10925,6.448243251,32.15431684,0.210259937,30.0,0.406976744,379.2847401,0.175209328,1.035852015,1.544619439,5.25296016,2.07e-05,42321577.41,7969857.845,0.007751938,0.11627907
WA,Whitman,0.0,0.0,1.0,1.0,49577,18485,11108,18642,2063,1108,9.029023562,43.48421623,0.052392354,20.0,0.351428571,299.9893104,0.014095362,1.1587087,0.530574522,3.546805427,1.47e-05,159784665.5,1378477.086,0.0,0.028571429
WA,Yakima,0.0,0.0,1.0,1.0,250649,83765,144300,106806,7338,39123,9.210594667,41.24070745,0.175012168,51.08433735,0.960843373,288.7077673,0.144378414,2.512947944,1.037445921,4.736538464,0.013651988,67004423.9,248125.1988,0.006024096,0.072289157
WI,Adams,0.0,0.0,1.0,1.0,20208,9111,2024,6488,492,2035,7.136505682,40.37806479,0.080470535,20.0,0.2,5.114261651,0.023062636,0.311819138,0.051204235,0.139201401,0.001425401,72705045.83,4710825.304,0.0,0.0
WI,Brown,0.0,1.0,1.0,1.0,262559,106031,51892,66137,3977,13238,6.881477844,41.19865262,0.185658638,20.0,0.244632768,585.0866569,0.241557368,1.793670509,2.681275189,2.179914065,0.005683467,7756674.441,1253168.096,0.011299435,0.15819209
WI,Calumet,1.0,0.0,0.0,1.0,50005,19951,4729,8263,629,1757,7.138070122,41.80536245,0.146091853,20.0,0.208333333,246.6927936,0.21140238,0.53996421,0.547840794,0.777058114,0.005524032,22896210.17,5671154.583,0.027777778,0.055555556
WI,Columbia,0.0,0.0,1.0,1.0,57331,24336,4531,12160,894,2719,7.62248487,41.67930753,0.1346818,20.0,0.220454545,160.3892798,0.030412234,0.740134632,0.228303595,1.783253022,0.003646054,45062642.11,1791703.545,0.0,0.045454545
WI,Dane,1.0,1.0,1.0,1.0,542459,226600,115349,117634,7835,13670,8.65519335,41.81945731,0.206282235,20.0,0.265242165,905.6808091,0.159070125,0.713490886,1.713933501,2.985063419,0.739501643,8778751.014,300898.3739,0.014164306,0.09631728
WI,Dodge,1.0,1.0,1.0,1.0,87569,35007,9148,20408,1965,5604,7.857885298,42.34458394,0.131307371,20.0,0.2,204.1775571,0.092947856,0.794654,0.608981054,1.601781883,0.00334998,33851488.54,1213901.507,0.029850746,0.164179104
WI,Door,0.0,0.0,1.0,1.0,27621,13429,1791,6176,503,957,6.229492381,41.50489402,0.078566227,12.69230769,0.176923077,144.2002451,0.03281343,0.069443914,0.578568558,0.629243553,1.27e-05,46232497.19,181133504.0,0.0,0.074074074
WI,Douglas,0.0,0.0,1.0,1.0,43497,18994,3975,12042,912,1956,5.520592007,34.54302056,0.235577124,22.38095238,0.271428571,421.6856594,0.075311853,1.203541671,0.697317294,7.197545714,0.309760093,78559243.05,10564982.14,0.0,0.046511628
WI,Eau Claire,0.0,1.0,1.0,1.0,104132,41602,11229,27641,2290,3263,7.807115748,38.8124792,0.167165155,20.0,0.217333333,465.3624084,0.151599845,0.400346047,0.74711032,2.281178978,0.000205812,22029483.03,251314.0133,0.0,0.08
WI,Green Lake,1.0,0.0,1.0,1.0,18807,8024,1507,5661,273,1241,7.247797621,41.44667327,0.090613817,20.0,0.2,59.69923369,0.077577058,0.129816049,0.172228082,0.736769255,4.86e-05,47648146.11,4168561.263,0.0,0.052631579
WI,Jackson,0.0,0.0,1.0,1.0,20556,8246,2884,6689,511,1391,7.488244898,39.50914502,0.120032357,20.0,0.2,127.1869371,0.024362335,0.238223166,0.30093255,0.803972864,0.000147069,150511044.5,1914018.588,0.0,0.058823529
WI,Jefferson,1.0,1.0,1.0,1.0,84837,33349,8988,18933,1559,4703,8.50616773,42.51925331,0.150446167,20.0,0.212307692,269.9957814,0.04658947,1.515650433,0.554661817,2.84652689,0.001829143,22173975.54,1045934.292,0.0,0.076923077
WI,Kenosha,1.0,0.0,0.0,1.0,168998,64595,42225,44409,5877,11204,8.453206792,46.16046577,0.272526846,20.0,0.293478261,465.3964923,0.059752121,1.358652877,0.6216864,4.930774967,0.004621903,5065139.942,8984619.331,0.0,0.086330935
WI,Kewaunee,0.0,0.0,1.0,1.0,20398,8249,1183,4617,218,924,6.577177099,42.08965436,0.083472902,16.47058824,0.2,67.53638565,0.119255489,0.273928519,0.137023167,0.42731152,0.000330203,49275099.44,106740903.9,0.055555556,0.055555556
WI,La Crosse,1.0,0.0,0.0,1.0,118168,48105,12582,30646,2237,3599,8.134244349,39.59830995,0.190252107,20.0,0.258947368,735.2732473,0.072323607,1.604150791,1.330546477,1.868862558,0.003112984,12317540.59,770096.0211,0.010526316,0.105263158
WI,Lincoln,0.0,0.0,1.0,1.0,27687,12654,1429,6996,548,1700,5.999804389,38.02386865,0.066359201,20.0,0.2,148.0550166,0.03048367,0.045960289,0.922080852,1.330780492,0.011870837,81279733.39,2598037.643,0.0,0.214285714
WI,Manitowoc,1.0,1.0,0.0,1.0,78977,34435,8013,21125,992,3958,6.891602214,43.15214829,0.131045585,20.0,0.241891892,305.7554228,0.071068897,1.194434583,2.499395779,1.966969272,0.001069289,20350612.91,31244589.08,0.026666667,0.146666667
WI,Marathon,1.0,1.0,0.0,1.0,135485,55998,17001,33167,2175,7171,6.73051032,38.7088001,0.109872267,20.0,0.202830189,313.8768879,0.256446851,0.541371017,1.61425254,1.502174062,0.006668902,37755054.35,760859.2358,0.037735849,0.160377358
WI,Marinette,0.0,0.0,1.0,1.0,40312,18869,1971,12494,862,2710,5.886549838,38.06905654,0.073541203,20.0,0.2,149.5745114,0.014123141,0.242590819,1.060781057,1.316359141,55.18579196,82377251.05,8860835.682,0.0,0.136363636
WI,Marquette,0.0,0.0,1.0,1.0,15380,6770,1048,4390,303,1098,7.183649479,41.04192954,0.089303455,20.0,0.2,37.51462561,0.026396878,0.163321439,0.031043731,0.127560304,1.97e-06,78685878.07,1511336.867,0.0,0.0
WI,Milwaukee,1.0,0.0,1.0,1.0,949180,383703,471818,353616,24688,71018,8.568006384,43.5646475,0.322350301,20.83818393,0.299534342,1587.840479,0.098020715,1.485561245,4.130257923,9.008228171,0.026134329,726405.6852,2851787.368,0.00116144,0.083623693
WI,Monroe,0.0,0.0,1.0,1.0,46155,18025,4551,13221,515,2888,7.564358926,39.73653483,0.113881599,20.0,0.2,199.5872296,0.165698168,0.333829001,1.047499277,1.446865345,0.001130697,63062965.05,502346.6486,0.027027027,0.162162162
WI,Oneida,0.0,0.0,1.0,1.0,35480,15677,1891,8520,377,1648,5.537806716,37.27461657,0.053431566,17.75,0.2,123.1226069,0.012039213,0.460461451,0.631065295,1.038525614,0.016363645,72127570.65,7940057.75,0.0,0.075
WI,Outagamie,1.0,1.0,0.0,1.0,186829,74597,24038,38535,3293,7560,7.090592696,41.42997087,0.236242402,20.0,0.268531469,475.2398419,0.264014718,1.642105089,2.064184308,2.594746088,0.194704046,11547314.21,127699.7413,0.006993007,0.125874126
WI,Portage,0.0,0.0,1.0,1.0,70822,28912,6516,17387,1267,2710,6.920645321,39.59377961,0.136233526,20.0,0.207692308,306.7205678,0.019349596,0.854170669,0.829284117,1.384203772,0.007391697,39889480.38,1092982.442,0.0,0.096153846
WI,Price,0.0,0.0,1.0,1.0,13351,6676,821,4450,118,828,5.878705172,36.69515329,0.041596825,17.05882353,0.2,49.9801315,0.012116899,0.296216799,0.282019095,0.902977907,0.001078599,191058110.0,3652880.235,0.0,0.117647059
WI,Racine,1.0,1.0,0.0,1.0,195859,77648,57014,54302,3960,11962,8.40886707,45.64321175,0.228834756,20.0,0.239053254,505.3129003,0.082360959,1.401660606,2.0156819,3.652026378,0.003438679,5067868.341,7000605.959,0.005882353,0.094117647
WI,Rock,1.0,0.0,0.0,1.0,162532,65237,29437,46492,3814,9211,8.968344255,42.99028921,0.197161911,21.8487395,0.246218487,362.6408538,0.363575625,0.913504515,0.99805918,2.160380373,0.033201531,15630630.12,173914.2689,0.016806723,0.084033613
WI,Rusk,1.0,1.0,0.0,1.0,14074,6414,769,4972,275,1161,6.501398812,36.91928939,0.067054328,20.0,0.2,44.5183433,0.014615171,0.029130224,0.283563725,0.877268075,0.000686509,139181897.8,2636099.412,0.0,0.058823529
WI,Sauk,1.0,0.0,0.0,1.0,64152,26751,6057,16318,809,3921,7.429021129,40.6948318,0.10000007,20.0,0.2,209.9135796,0.082965973,0.720533996,0.559836349,1.651136173,0.00180714,46819261.15,993325.413,0.02173913,0.086956522
WI,Sawyer,0.0,0.0,1.0,1.0,16477,7893,3825,5511,395,973,5.906472893,35.74991121,0.051837819,20.0,0.2,42.64284229,0.012881969,0.023620299,0.152556683,0.179416026,0.000132057,162859411.7,11995600.15,0.0,0.05
WI,Sheboygan,0.0,0.0,1.0,1.0,115152,47754,18960,26081,2035,5059,7.139968332,44.01599468,0.135678886,20.0,0.229411765,256.9747181,0.324792882,1.064805436,0.909349973,1.836631867,0.001987769,19200739.9,28516632.71,0.028985507,0.101449275
WI,Vernon,0.0,0.0,1.0,1.0,30759,12146,1292,10171,328,2095,7.779056396,39.8660542,0.087438131,20.0,0.2,90.62284826,0.021963317,0.102273469,0.035360464,0.354464022,0.002631331,78851389.96,2472657.269,0.0,0.0
WI,Vilas,0.0,0.0,1.0,1.0,21923,10917,3363,6956,564,930,5.402204391,36.37194426,0.039396717,14.76190476,0.2,34.50864635,0.009204688,0.025016826,0.024936136,0.289808314,5.44e-06,105783606.4,19734197.52,0.0,0.0
WI,Walworth,1.0,1.0,1.0,1.0,103391,41414,15245,25276,1916,5868,8.783984125,43.17171401,0.140452607,20.0,0.2,146.2356087,0.127745262,0.488151737,0.335308397,1.209265623,0.000247034,15982760.39,610321.8333,0.011111111,0.055555556
WI,Washburn,0.0,0.0,1.0,1.0,15726,7290,951,4938,257,878,6.089388947,35.48984081,0.057509309,20.0,0.2,48.68847565,0.020482307,0.183902854,0.076551568,0.134610733,0.0,114695332.8,8086880.5,0.0,0.055555556
WI,Waukesha,1.0,1.0,1.0,1.0,402637,159780,50476,52475,6731,10792,8.772189613,42.55743038,0.217343267,20.16393443,0.26557377,455.7510521,0.179545054,0.719854293,2.015026396,1.980251056,0.014759712,4668096.649,261697.7869,0.013114754,0.147540984
WI,Winnebago,1.0,1.0,0.0,1.0,170924,71132,20853,42670,2716,7653,7.25399313,41.69013082,0.244042076,20.0,0.334586466,522.3691402,0.147326021,1.759025688,2.729957361,2.640068447,0.086118311,8465111.053,2801742.226,0.0,0.172932331
WI,Wood,1.0,0.0,1.0,1.0,72892,32707,5908,21686,1484,3940,7.102080027,39.49400313,0.106953187,20.0,0.247222222,255.4262183,0.054642427,1.339160397,0.428012134,2.281726004,0.007026479,28527222.0,583236.2917,0.0,0.055555556
WV,Berkeley,0.0,1.0,1.0,1.0,117615,45702,19761,33061,3683,7880,7.988673773,39.24869154,0.209734691,29.35064935,0.345454545,262.354595,0.034162661,0.262563106,0.771183182,1.707933091,0.112693001,10802175.7,13778.67532,0.0,0.116883117
